volume;time
1.0;0.0
0.9999998993505341;6.4e-05
0.9999996341165279;0.000128
0.9999992042764813;0.000192
0.999998609808894;0.000256
0.9999978506922665;0.00031999999999999997
0.9999969269050991;0.000384
0.9999958384258918;0.000448
0.9999945852331443;0.000512
0.9999931673053565;0.000576
0.9999915846210289;0.0006399999999999999
0.9999898371586621;0.000704
0.9999879248967548;0.000768
0.9999858478138083;0.000832
0.9999836058883215;0.000896
0.9999811990987953;0.0009599999999999999
0.9999786274237302;0.001024
0.9999758908416253;0.001088
0.9999729893309813;0.001152
0.9999699228702982;0.0012159999999999999
0.9999666914380753;0.0012799999999999999
0.9999632950128136;0.001344
0.9999597335730129;0.001408
0.9999560070971728;0.001472
0.9999521155637939;0.001536
0.9999480589513765;0.0015999999999999999
0.9999438372384202;0.001664
0.9999394504034252;0.001728
0.9999348984248915;0.001792
0.9999301812813195;0.001856
0.9999252989512085;0.0019199999999999998
0.9999202514130596;0.001984
0.9999150386453718;0.002048
0.999909660626646;0.0021119999999999997
0.999904117335382;0.002176
0.9998984087500798;0.00224
0.9998925348492396;0.002304
0.9998864956113611;0.002368
0.999880291014945;0.0024319999999999997
0.9998739210384909;0.002496
0.9998673856604992;0.0025599999999999998
0.9998606848594694;0.002624
0.9998538186139022;0.002688
0.9998467869022972;0.0027519999999999997
0.9998395897031549;0.002816
0.9998322269949752;0.0028799999999999997
0.9998246987562581;0.002944
0.9998170049655033;0.003008
0.9998091456012117;0.003072
0.9998011206418828;0.003136
0.9997929300660169;0.0031999999999999997
0.9997845738521141;0.003264
0.9997760519786739;0.003328
0.9997673644241971;0.003392
0.9997585111671883;0.003456
0.9997494921911;0.0035199999999999997
0.9997403074936485;0.003584
0.9997309570751027;0.0036479999999999998
0.9997214409357338;0.003712
0.9997117590758121;0.003776
0.9997019114956075;0.0038399999999999997
0.9996918981953902;0.003904
0.9996817191754305;0.003968
0.9996713744359988;0.004032
0.999660863977365;0.004096
0.9996501877997997;0.00416
0.9996393459035728;0.0042239999999999995
0.9996283382889548;0.004288
0.9996171649562158;0.004352
0.9996058259056262;0.004416
0.9995943211374559;0.00448
0.9995826506519753;0.004543999999999999
0.9995708144494547;0.004608
0.9995588125301645;0.004672
0.9995466448943748;0.004736
0.9995343115423556;0.0048
0.9995218124743774;0.004863999999999999
0.9995091476907102;0.004928
0.9994963171916247;0.004992
