volumeFlux;time
-1.9611597527648128;3.2724480000000002
-1.9617700568724112;3.2725120000000003
-1.962379521706914;3.2725760000000004
-1.9629881472735256;3.27264
-1.963595933565307;3.272704
-1.9642028805926666;3.272768
-1.9648089883278486;3.272832
-1.965414256815956;3.2728960000000002
-1.9660186860136208;3.2729600000000003
-1.966622275952068;3.2730240000000004
-1.9672250266104807;3.273088
-1.9678269379975328;3.273152
-1.9684280101114893;3.273216
-1.9690282429592894;3.27328
-1.9696276365305243;3.2733440000000003
-1.970226190828664;3.2734080000000003
-1.9708239058554429;3.2734720000000004
-1.9714207816160652;3.273536
-1.9720168180897142;3.2736
-1.972612015307615;3.273664
-1.9732063732437466;3.273728
-1.9737998919137218;3.2737920000000003
-1.9743925713053974;3.2738560000000003
-1.9749844114274469;3.2739200000000004
-1.9755754122833398;3.273984
-1.9761655738574635;3.274048
-1.976754898836905;3.274112
-1.97734347400641;3.274176
-1.9779314031926483;3.2742400000000003
-1.9785186925174587;3.2743040000000003
-1.9791053419600246;3.2743680000000004
-1.979691351534224;3.274432
-1.9802767212365875;3.274496
-1.9808614510619105;3.27456
-1.9814455410206018;3.274624
-1.9820289911039874;3.2746880000000003
-1.9826118013207412;3.2747520000000003
-1.9831939716552505;3.2748160000000004
-1.9837755021196586;3.27488
-1.9843563927174346;3.274944
-1.9849366434433746;3.275008
-1.9855162542957439;3.275072
-1.9860952252658688;3.2751360000000003
-1.9866735563745659;3.2752000000000003
-1.9872512476079573;3.275264
-1.9878282989677782;3.275328
-1.9884047104574976;3.275392
-1.9889804820701769;3.275456
-1.989555613816224;3.27552
-1.9901301056869658;3.2755840000000003
-1.9907039576876062;3.2756480000000003
-1.9912771698146758;3.2757120000000004
-1.99184974206644;3.275776
-1.9924216744498375;3.27584
-1.9929929669596642;3.275904
-1.99356361959592;3.275968
-1.9941336323620746;3.2760320000000003
-1.994703005256393;3.2760960000000003
-1.995271738275406;3.27616
-1.995839831422583;3.276224
-1.996407316701837;3.276288
-1.996974327343401;3.276352
-1.9975408980365401;3.276416
-1.9981070287708458;3.2764800000000003
-1.9986727195463183;3.2765440000000003
-1.9992379703751006;3.276608
-1.999802781243315;3.276672
-2.000367152149227;3.276736
-2.0009310831188567;3.2768
-2.0014945741140404;3.276864
-2.0020576251625344;3.2769280000000003
-2.0026202362504604;3.2769920000000003
-2.003182407391696;3.277056
-2.0037441385740986;3.27712
-2.0043054297924634;3.277184
-2.0048662810676077;3.277248
-2.005426692375245;3.2773120000000002
-2.0059866637413966;3.2773760000000003
-2.006546195141776;3.2774400000000004
-2.0071052865867913;3.277504
-2.0076639380868513;3.277568
-2.0082221496176693;3.277632
-2.008779921200063;3.277696
-2.009337252828827;3.2777600000000002
-2.0098941444987584;3.2778240000000003
-2.0104505962150605;3.2778880000000004
-2.0110066079725293;3.277952
-2.011562179779838;3.278016
-2.012117311630049;3.27808
-2.0126720035196914;3.278144
-2.0132262554591747;3.2782080000000002
-2.0137800674467634;3.2782720000000003
-2.014333439472049;3.2783360000000004
-2.014886376806857;3.2784
-2.0154389797372856;3.278464
-2.0159913381809917;3.278528
-2.0165434553194586;3.278592
-2.017095331142277;3.2786560000000002
-2.017646965671999;3.2787200000000003
-2.018198358889542;3.2787840000000004
-2.0187495108018454;3.278848
-2.0193004214141137;3.278912
-2.0198510907107337;3.278976
-2.0204015187107878;3.27904
-2.020951705400398;3.2791040000000002
-2.0215016507899723;3.2791680000000003
-2.022051354872573;3.2792320000000004
-2.0226008176429944;3.279296
-2.023150039109911;3.27936
-2.0236990192819966;3.279424
-2.024247758136699;3.279488
-2.024796255687897;3.2795520000000002
-2.025344511937324;3.2796160000000003
-2.0258925268797774;3.2796800000000004
-2.026440300516991;3.279744
-2.0269878328489646;3.279808
-2.027535123873964;3.279872
-2.0280821735937233;3.279936
-2.0286289820134473;3.2800000000000002
-2.0291755491175234;3.2800640000000003
-2.0297218749232986;3.2801280000000004
-2.0302679594203648;3.280192
-2.030813802613926;3.280256
-2.0313594045005128;3.28032
-2.0319047650835946;3.280384
-2.0324498843579675;3.2804480000000003
-2.0329947623635296;3.2805120000000003
-2.033539442006932;3.2805760000000004
-2.0340840519474104;3.28064
-2.034628616197007;3.280704
-2.0351731347522524;3.280768
-2.0357176076183507;3.280832
-2.0362620347814246;3.2808960000000003
-2.036806416260556;3.2809600000000003
-2.0373507520366623;3.2810240000000004
-2.037895042121887;3.281088
-2.0384392865110263;3.281152
-2.0389834852110185;3.281216
-2.0395276382079857;3.28128
-2.0400717455262147;3.2813440000000003
-2.0406158071362146;3.2814080000000003
-2.041159823057068;3.2814720000000004
-2.041703793287039;3.281536
-2.0422477178139857;3.2816
-2.04279159665699;3.281664
-2.043335429796969;3.281728
-2.043879217253006;3.2817920000000003
-2.044422959004283;3.2818560000000003
-2.0449666550698824;3.2819200000000004
-2.0455103054393966;3.281984
-2.0460539101076205;3.282048
-2.046597469090167;3.282112
-2.0471409823766273;3.282176
-2.0476844499687368;3.2822400000000003
-2.0482278718647606;3.2823040000000003
-2.0487712480699027;3.282368
-2.049314578580694;3.282432
-2.0498578633919298;3.282496
-2.050401102515753;3.28256
-2.050944295943491;3.282624
-2.051487452501416;3.2826880000000003
-2.0520306803287203;3.2827520000000003
-2.052574051948988;3.2828160000000004
-2.053117568711835;3.28288
-2.0536612306051167;3.282944
-2.05420503762363;3.283008
-2.054748989781252;3.283072
-2.0552930870762487;3.2831360000000003
-2.055837329494742;3.2832000000000003
-2.056381717054079;3.283264
-2.056926249738647;3.283328
-2.0574709275675285;3.283392
-2.058015750516437;3.283456
-2.0585607186113934;3.28352
-2.059105831828112;3.2835840000000003
-2.0596510901874088;3.2836480000000003
-2.0601964936771413;3.283712
-2.0607420422938394;3.283776
-2.061287736047912;3.28384
-2.0618335749358896;3.283904
-2.0623795589560374;3.283968
-2.0629256881118248;3.2840320000000003
-2.0634719623997824;3.2840960000000003
-2.0640183818164406;3.28416
-2.0645649463652687;3.284224
-2.0651116560584106;3.284288
-2.0656585108750485;3.284352
-2.0662055108255917;3.2844160000000002
-2.066752655913509;3.2844800000000003
-2.0672999461283927;3.2845440000000004
-2.06784738148065;3.284608
-2.068394961966813;3.284672
-2.068942687585146;3.284736
-2.069490558609735;3.2848
-2.070038628012097;3.2848640000000002
-2.0705870115902276;3.2849280000000003
-2.0711357246391837;3.2849920000000004
-2.0716847671589655;3.285056
-2.072234139142634;3.28512
-2.0727838405953936;3.285184
-2.0733338715189786;3.285248
-2.0738842319203283;3.2853120000000002
-2.0744349217803606;3.2853760000000003
-2.074985941114688;3.2854400000000004
-2.0755372899181057;3.285504
-2.0760889681923493;3.285568
-2.076640975935684;3.285632
-2.077193313146375;3.285696
-2.0777459798313607;3.2857600000000002
-2.0782989759802333;3.2858240000000003
-2.078852301605136;3.2858880000000004
-2.079405956693925;3.285952
-2.0799599412535397;3.286016
-2.0805142552857148;3.28608
-2.081068898785246;3.286144
-2.081623871753868;3.2862080000000002
-2.082179174193316;3.2862720000000003
-2.082734806101855;3.2863360000000004
-2.083290767482954;3.2864
-2.0838470583227355;3.286464
-2.08440367864722;3.286528
-2.0849606284373268;3.286592
-2.08551790769132;3.2866560000000002
-2.086075516416139;3.2867200000000003
-2.0866334546100487;3.2867840000000004
-2.0871917222782534;3.286848
-2.087750319415549;3.286912
-2.0883092590393004;3.286976
-2.0888686498628934;3.28704
-2.089428545948985;3.2871040000000002
-2.089988947698296;3.2871680000000003
-2.0905498551125614;3.2872320000000004
-2.0911112681865767;3.287296
-2.091673186918608;3.28736
-2.0922356113121237;3.287424
-2.0927985413688592;3.287488
-2.0933619770888146;3.2875520000000003
-2.0939259184650507;3.2876160000000003
-2.094490365504506;3.2876800000000004
-2.0950553182071814;3.287744
-2.0956207765661374;3.287808
-2.096186740593517;3.287872
-2.096753210273708;3.287936
-2.0973201856223227;3.2880000000000003
-2.0978876666254838;3.2880640000000003
-2.0984556532970684;3.2881280000000004
-2.099024145623199;3.288192
-2.099593143614284;3.288256
-2.1001626472651194;3.28832
-2.1007326565809086;3.288384
-2.1013031715495094;3.2884480000000003
-2.1018741921900035;3.2885120000000003
-2.1024457184798395;3.2885760000000004
-2.103017750439834;3.28864
-2.103590288057844;3.288704
-2.1041633313373387;3.288768
-2.1047368802800532;3.288832
-2.1053109348738444;3.2888960000000003
-2.1058854951447326;3.2889600000000003
-2.1064605610666978;3.2890240000000004
-2.1070361335417953;3.289088
-2.10761227248564;3.289152
-2.1081890747409044;3.289216
-2.108766549106106;3.28928
-2.1093446956003263;3.2893440000000003
-2.109923514201015;3.2894080000000003
-2.110503004927253;3.289472
-2.1110831677703668;3.289536
