volumeFlux;time
0.0;0.0
-0.003277243414916913;8.1e-05
-0.004771838680025412;0.000162
-0.006265859216940206;0.000243
-0.007759305028402585;0.000324
-0.009252176115783196;0.00040500000000000003
-0.010744472474970101;0.000486
-0.012236194099110071;0.000567
-0.013727341003280212;0.000648
-0.015217913186109874;0.000729
-0.01670791062155679;0.0008100000000000001
-0.018197333353481625;0.0008910000000000001
-0.01968618134213565;0.000972
-0.02117445461493178;0.0010530000000000001
-0.02266215315131033;0.001134
-0.024149276966348405;0.0012150000000000002
-0.025635826049080834;0.001296
-0.027121800409102143;0.001377
-0.028607200040929745;0.001458
-0.030092024945934288;0.001539
-0.031576275120003834;0.0016200000000000001
-0.03305995057410355;0.001701
-0.03454305129178568;0.0017820000000000002
-0.03602557729223927;0.001863
-0.03750752856175787;0.001944
-0.038988905097600175;0.002025
-0.040469706916213946;0.0021060000000000002
-0.041949934002522074;0.002187
-0.04342958636200714;0.002268
-0.044908663993298494;0.002349
-0.046387166900508085;0.0024300000000000003
-0.047865095079523974;0.002511
-0.04934244853308744;0.002592
-0.050819227250233336;0.002673
-0.05229543125015068;0.002754
-0.053771060524615624;0.0028350000000000003
-0.055246115064033624;0.002916
-0.05672059487662857;0.002997
-0.05819449997062432;0.003078
-0.05966783032683185;0.0031590000000000003
-0.06114058596306955;0.0032400000000000003
-0.0626127668724842;0.003321
-0.06408437305096383;0.003402
-0.06555540450262042;0.003483
-0.06702586122882459;0.0035640000000000003
-0.06849574322683505;0.0036450000000000002
-0.06996505050076374;0.003726
-0.07143378303827486;0.003807
-0.07290194085855743;0.003888
-0.07436952394927565;0.003969
-0.07583653231180017;0.00405
-0.07730296594750162;0.004131
-0.07876882485363873;0.0042120000000000005
-0.08023410903569407;0.004293
-0.08169881849229699;0.004374
-0.08316295321796491;0.004455000000000001
-0.08462651321818042;0.004536
-0.08608949849020223;0.0046170000000000004
-0.08755190903265968;0.004698
-0.08901374485377667;0.004779
-0.09047500594532928;0.004860000000000001
-0.0919356923086882;0.004941
-0.09339580394522407;0.005022
-0.09485534085356621;0.005103
-0.0963143030405679;0.005184
-0.09777269049115199;0.005265000000000001
-0.09923050322176626;0.005346
-0.10068774120773907;0.005427
-0.10214438867430896;0.005508
-0.10360040016126967;0.005589
-0.10505576751876183;0.0056700000000000006
-0.10651049074404415;0.005751
-0.10796456984534049;0.005832
-0.10941800481305634;0.005913
-0.11087079565130363;0.005994
-0.11232294236830624;0.0060750000000000005
-0.11377444494761643;0.006156
-0.11522530340156999;0.006237
-0.11667551772468435;0.006318000000000001
-0.11812508792107144;0.006399
-0.11957401398936063;0.0064800000000000005
-0.12102229592543996;0.006561
-0.12246993373205074;0.006642
-0.1239169274160462;0.006723000000000001
-0.12536327696371985;0.006804
-0.1268089823860369;0.0068850000000000005
-0.12825404368299734;0.006966
-0.1296984608463773;0.007047
-0.13114223387480609;0.007128000000000001
-0.13258536278610214;0.007209
-0.13402784755970576;0.0072900000000000005
-0.13546968821343533;0.007371
-0.1369108847294725;0.007452
-0.1383514371187824;0.007533000000000001
-0.13979134537999435;0.007614
-0.1412306095117378;0.0076950000000000005
-0.1426692295181246;0.007776
-0.14410720539230154;0.007857000000000001
-0.1455445371356393;0.007938
-0.14698122475087916;0.008019
-0.14841726824076237;0.0081
-0.1498526659536609;0.008181
-0.1512873986977935;0.008262
-0.15272145404003296;0.008343
-0.1541548317775237;0.008424000000000001
-0.15558753191437766;0.008505
-0.15701955444511226;0.008586
-0.15845089937246878;0.008667000000000001
-0.159881566689594;0.008748
-0.16131155640334116;0.008829
-0.1627408685191928;0.008910000000000001
