volume;time
1.0;0.0
0.9999997345432834;8.1e-05
0.9999993480243503;0.000162
0.9999988404897537;0.000243
0.9999982119860464;0.000324
0.9999974625597811;0.00040500000000000003
0.9999965922575106;0.000486
0.9999956011257886;0.000567
0.9999944892111673;0.000648
0.9999932565601992;0.000729
0.9999919032194389;0.0008100000000000001
0.9999904292354372;0.0008910000000000001
0.9999888346547485;0.000972
0.9999871195239247;0.0010530000000000001
0.9999852838895195;0.001134
0.9999833277980852;0.0012150000000000002
0.9999812512961752;0.001296
0.9999790544303421;0.001377
0.9999767372471388;0.001458
0.9999742997931181;0.001539
0.9999717421148334;0.0016200000000000001
0.9999690642588369;0.001701
0.9999662662716823;0.0017820000000000002
0.9999633481999216;0.001863
0.9999603100901081;0.001944
0.9999571519887952;0.002025
0.999953873942535;0.0021060000000000002
0.9999504759978808;0.002187
0.9999469582013855;0.002268
0.999943320599602;0.002349
0.9999395632390831;0.0024300000000000003
0.9999356861663816;0.002511
0.9999316894280504;0.002592
0.9999275730706432;0.002673
0.9999233371407119;0.002754
0.9999189816848094;0.0028350000000000003
0.9999145067494892;0.002916
0.9999099123813042;0.002997
0.9999051986268066;0.003078
0.9999003655325501;0.0031590000000000003
0.9998954131450871;0.0032400000000000003
0.9998903415109704;0.003321
0.9998851506767533;0.003402
0.9998798406889886;0.003483
0.9998744115942291;0.0035640000000000003
0.9998688634390277;0.0036450000000000002
0.9998631962699371;0.003726
0.999857410133511;0.003807
0.9998515050763015;0.003888
0.9998454811448616;0.003969
0.9998393383857443;0.00405
0.9998330768455026;0.004131
0.9998266965706895;0.0042120000000000005
0.9998201976078576;0.004293
0.9998135800035597;0.004374
0.999806843804349;0.004455000000000001
0.9997999890567784;0.004536
0.9997930158074007;0.0046170000000000004
0.999785924102769;0.004698
0.9997787139894359;0.004779
0.9997713855139543;0.004860000000000001
0.9997639387228773;0.004941
0.9997563736627577;0.005022
0.9997486903801486;0.005103
0.9997408889216023;0.005184
0.9997329693336725;0.005265000000000001
0.9997249316629115;0.005346
0.9997167759558737;0.005427
0.9997085022603911;0.005508
0.999700110627978;0.005589
0.999691601110809;0.0056700000000000006
0.9996829737610587;0.005751
0.9996742286309013;0.005832
0.9996653657725114;0.005913
0.9996563852380637;0.005994
0.9996472870797318;0.0060750000000000005
0.9996380713496911;0.006156
0.9996287381001155;0.006237
0.9996192873831798;0.006318000000000001
0.9996097192510582;0.006399
0.9996000337559251;0.0064800000000000005
0.9995902309499551;0.006561
0.9995803108853228;0.006642
0.9995702736142021;0.006723000000000001
0.9995601191887681;0.006804
0.9995498476611948;0.0068850000000000005
0.9995394590836565;0.006966
0.9995289535083279;0.007047
0.9995183309873841;0.007128000000000001
0.9995075915729984;0.007209
0.9994967353173461;0.0072900000000000005
0.9994857622726008;0.007371
0.9994746724909377;0.007452
0.9994634660245311;0.007533000000000001
0.9994521429255553;0.007614
0.9994407032461848;0.0076950000000000005
0.9994291470385939;0.007776
0.9994174743549571;0.007857000000000001
0.9994056852474491;0.007938
0.9993937797682443;0.008019
0.9993817579695168;0.0081
0.9993696199035745;0.008181
0.99935736562428;0.008262
0.9993449951865028;0.008343
0.9993325086451288;0.008424000000000001
0.9993199060550437;0.008505
0.9993071874711337;0.008586
0.9992943529482845;0.008667000000000001
0.9992814025413826;0.008748
0.999268336305314;0.008829
0.9992551542949639;0.008910000000000001
0.9992418565652187;0.008991
0.9992284431709647;0.009072
0.9992149141670877;0.009153
0.9992012696084738;0.009234000000000001
0.9991875095500086;0.009315
0.9991736340465786;0.009396
0.9991596431530695;0.009477000000000001
0.999145536924367;0.009558
0.999131315415358;0.009639
0.9991169786809276;0.009720000000000001
0.999102526775962;0.009801
0.9990879597553477;0.009882
0.9990732776739699;0.009963
0.9990584805867151;0.010044
0.999043568548469;0.010125
0.9990285416141184;0.010206
0.999013399838548;0.010287000000000001
0.9989981432766446;0.010368
0.9989827719832943;0.010449
0.9989672860133828;0.010530000000000001
0.9989516854217956;0.010611
0.9989359702634198;0.010692
0.9989201405931404;0.010773000000000001
0.9989041964658485;0.010854
0.9988881379371604;0.010935
0.9988719650642219;0.011016
0.9988556779043728;0.011097000000000001
0.9988392765149524;0.011178
0.9988227609533002;0.011259
0.9988061312767557;0.011340000000000001
0.9987893875426581;0.011421
0.9987725298083471;0.011502
0.9987555581311619;0.011583000000000001
0.9987384725684421;0.011664
0.9987212731775272;0.011745
0.9987039600157567;0.011826
0.9986865331404698;0.011907000000000001
